3518	1.19E-02
3517	1.17E-02
3516	1.16E-02
3515	1.15E-02
3514	1.16E-02
3513	1.17E-02
3512	1.17E-02
3511	1.18E-02
3510	1.19E-02
3509	1.19E-02
3508	1.19E-02
3507	1.18E-02
3506	1.18E-02
3505	1.18E-02
3504	1.18E-02
3503	1.18E-02
3502	1.19E-02
3501	1.19E-02
3500	1.19E-02
3499	1.20E-02
3498	1.20E-02
3497	1.21E-02
3496	1.21E-02
3495	1.22E-02
3494	1.18E-02
3493	1.15E-02
3492	1.11E-02
3491	1.08E-02
3490	1.05E-02
3489	1.07E-02
3488	1.11E-02
3487	1.14E-02
3486	1.18E-02
3485	1.20E-02
3484	1.19E-02
3483	1.17E-02
3482	1.16E-02
3481	1.14E-02
3480	1.12E-02
3479	1.11E-02
3478	1.11E-02
3477	1.10E-02
3476	1.10E-02
3475	1.09E-02
3474	1.12E-02
3473	1.14E-02
3472	1.17E-02
3471	1.19E-02
3470	1.21E-02
3469	1.17E-02
3468	1.12E-02
3467	1.08E-02
3466	1.03E-02
3465	9.93E-03
3464	1.03E-02
3463	1.09E-02
3462	1.14E-02
3461	1.20E-02
3460	1.23E-02
3459	1.17E-02
3458	1.08E-02
3457	9.98E-03
3456	9.14E-03
3455	8.48E-03
3454	8.86E-03
3453	9.42E-03
3452	9.98E-03
3451	1.05E-02
3450	1.10E-02
3449	1.11E-02
3448	1.12E-02
3447	1.12E-02
3446	1.13E-02
3445	1.12E-02
3444	1.06E-02
3443	9.98E-03
3442	9.32E-03
3441	8.66E-03
3440	8.17E-03
3439	8.70E-03
3438	9.40E-03
3437	1.01E-02
3436	1.08E-02
3435	1.13E-02
3434	1.09E-02
3433	1.04E-02
3432	9.82E-03
3431	9.26E-03
3430	8.80E-03
3429	8.96E-03
3428	9.22E-03
3427	9.48E-03
3426	9.74E-03
3425	1.01E-02
3424	1.06E-02
3423	1.12E-02
3422	1.19E-02
3421	1.25E-02
3420	1.29E-02
3419	1.19E-02
3418	1.08E-02
3417	9.62E-03
3416	8.46E-03
3415	7.44E-03
3414	7.26E-03
3413	7.22E-03
3412	7.18E-03
3411	7.14E-03
3410	7.04E-03
3409	6.56E-03
3408	6.02E-03
3407	5.48E-03
3406	4.94E-03
3405	4.67E-03
3404	6.02E-03
3403	7.64E-03
3402	9.26E-03
3401	1.09E-02
3400	1.22E-02
3399	1.19E-02
3398	1.13E-02
3397	1.07E-02
3396	1.01E-02
3395	9.58E-03
3394	9.56E-03
3393	9.62E-03
3392	9.68E-03
3391	9.74E-03
3390	9.74E-03
3389	9.34E-03
3388	8.88E-03
3387	8.42E-03
3386	7.96E-03
3385	7.50E-03
3384	7.02E-03
3383	6.54E-03
3382	6.06E-03
3381	5.58E-03
3380	5.24E-03
3379	5.76E-03
3378	6.42E-03
3377	7.08E-03
3376	7.74E-03
3375	8.21E-03
3374	7.50E-03
3373	6.60E-03
3372	5.70E-03
3371	4.80E-03
3370	4.10E-03
3369	4.56E-03
3368	5.22E-03
3367	5.88E-03
3366	6.54E-03
3365	7.07E-03
3364	6.80E-03
3363	6.40E-03
3362	6.00E-03
3361	5.60E-03
3360	5.21E-03
3359	4.88E-03
3358	4.56E-03
3357	4.24E-03
3356	3.92E-03
3355	3.75E-03
3354	4.48E-03
